,0,1,2,3,4,5,6,7,8,9,10,11
1159,BumkByKAMJB,springersummer,172,72,132,"Is Monday over yet? I\u2019ve got a bad case of them.""","1551737180,""",1555816168,https://scontent-ort2-1.cdninstagram.com/vp/ef8deac732d55eda9f0eab6147982f54/5D378138/t51.2885-15/e35/53309126_368379867094884_4879277503004549656_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,142,142_xsmflvmmaj.jpg,
1160,BpUunPUjIpO,preciousfrankie,102,462,0,"Happy Hump Day from Bhima! \ud83d\udc9a\n\nBhima has asked that we share a little about him and his background, in answer to his constant flow of fan mail. \ud83d\udc2e\n\nBhima, is a Gyr ox, a breed originating from India.  Gyr ox are typically a very large breed, and Bhima weighs in at an astonishing 2,000 pounds! Interestingly enough, the hump on his back stores fat, not water, to be used as nourishment if food is scarce (luckily never a problem for him here at SASHA!). Before joining us at SASHA FARM Animal Sanctuary, Bhima and his brother, Dharma, were being raised on a Michigan farm to be used for field work, particularly pulling a plow.  The owner of the farm sold the property to a man who did not want cows, and Bhima and Dharma's future was in jeopardy.  Unable to find another farm for the cows, the owner eventually agreed to surrender them to SASHA Farm.  Sadly, Dharma passed aw","1540401332,""",1555816168,https://scontent-ort2-1.cdninstagram.com/vp/bad5f4725f523f9a484153963044955f/5D3AC946/t51.2885-15/e35/43632587_283809435803314_3959580728734267386_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,671,671_jchaxlzjyx.jpg,
1161,BmOIV7pB-1_,,,,,"#pleinair oil painting. 9\u201d x 12\u201d. \u2022\n\u2022\n\u2022\n\u2022\n\u2022\n#oldhome #washtenaw #homestead #puremichigan #oilpainting #michiganartist #pleinairpainting #jillstefaniwagner #pleinairmag #treelove""",,,,,,
1162,BuB1_A8nK3t,kusnierart,200,16,24,"Life study from my painting class.\n#acrylic #painting #study #fruit #class #washtenaw""","1550505080,""",1555816169,https://scontent-ort2-1.cdninstagram.com/vp/c5b161f02e69e4879abb1f8d5fac5d2b/5D551A5F/t51.2885-15/e35/51694801_554454301732043_3864756645810548241_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,119,119_vwgwuzlxcg.jpg,
1163,Brxoz2xHCq8,industrial_detroit,"3,814",974,118,"2019\nNew Ofer MizraChi Art  at\nwww.allartworks.net\ninfo@allartswork.net\n\nThought will bring results, let's think of a lot of health and happiness for the New Year, which will all be good for all of us.\n\nhttps://allartworks.net/search?q=Ofer%20MizraChi\n\n#allartworks\n#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan\n#lovelansing\n#eastlansing\u00a0\n#LansingBiz\n#GrandRapids\n#Grmi\n#WestMI\n#GR\n#annarbor\n#washtenaw\n#a2traffic\n#dtown\n#motorcity\n#detroitlove\n#kzoo\n#yoopers\n#spartanswill\n#spartanpride\n#LA #LAdesign #losangeles""","1545666351,""",1555816171,https://scontent-ort2-1.cdninstagram.com/vp/e5cae335b8bc9097d5aa83189f966275/5CBDDD95/t51.2885-15/e35/46359681_943133419215012_1502475618281711155_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,44,44_vnvuwjldmi.jpg,
1164,Bn8rUrhhmf3,N/A,N/A,N/A,N/A,"We will be promoting @parqyt this week! Host your space and help fellow #wolverines get to the game faster!! #puremichigan #mittenlove\n#greatlakes #mittensup\n#michiganlove #michiganpride\n#michigan #Michiganders\n#madeinmichigan #annarbor\n#washtenaw #a2traffic #detroit #dtown #motorcity #detroitlove\n#uofm #wolverines #goblue #michigan #umich #football #f4f #instapark""","1537446817,""",1555816171,https://scontent-ort2-1.cdninstagram.com/vp/ed2f308e12be03ee3d4b8917a38befdd/5D3C9C16/t51.2885-15/e35/42069069_355890791899547_4530241096705670575_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,23,23_qlponmxiab.jpg,
1165,BlGlW9YFSYH,redeffect_annarbor,391,80,52,"Construction is going GREAT! Can you guess what this room will be?""","1531336783,""",1555816171,https://scontent-ort2-1.cdninstagram.com/vp/ec6fa34e02349be07515d74a78c279bb/5D340823/t51.2885-15/e35/35999383_689052694777990_210258912794902528_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,35,35_mgedgyeuuf.jpg,
1166,BjhnhNbFdD1,digitalops,74,235,85,"Ops hours this week/weekend, come get your PC gaming on!\n\nSaturday: 3:00pm - 2:00am\n\n#pubg #rocketleague #fortnite #pcgaming #annarbor #washtenaw #a2traffic #uofm #wolverines #goblue #michigan #umich #vermintide #iamgroo""","1527948918,""",1555816172,https://scontent-ort2-1.cdninstagram.com/vp/421c352a8b70dfcd6baa1107f48ef8b8/5D527897/t51.2885-15/e35/32705355_162678727914262_7216326741327872000_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_xecnkptnfa.jpg,
1167,BjSEQVEle_O,digitalops,74,235,85,"Ops hours this week/weekend, come get your PC gaming on! \nSunday: TBD (possibly 2:00pm - 3:00am-ish) PM/DM us what time you\u2019ll wanna come \n#pubg #rocketleague #fortnite #pcgaming #annarbor #washtenaw #a2traffic #uofm #wolverines #goblue #michigan #umich #vermintide #iamgroot""","1527427113,""",1555816173,https://scontent-ort2-1.cdninstagram.com/vp/cd666116622f96b0b1f2b17f79342400/5D567664/t51.2885-15/e35/32280082_167358683959858_1400290399423037440_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,3,3_cnxndktkht.jpg,
1168,BeGKxcagtO2,cbf408,249,100,403,"20 minutes earlier. Other video was about 100mtrs further. Hahaha. Damn A traffic/file. Wind caused some accidents. Engine was still running. Hopeful. I gave in and shut the engine off. Just another adventure on highway A2 in Holland. Absolute chaos. Sitting in stand still traffic(file) so travel from Utrecht to Den Bosch took a while(45extra minutes). You can better turn the engine off and relax. Damn!!!! #traffic #file #A2 #A2traffic #trafficissues #dutchtraffic #dutchfile #relaxintraffic #utrechttodenbosch #engineoff""","1516290576,""",1555816173,https://scontent-ort2-1.cdninstagram.com/vp/28293e469a2f5a496c91cdc5cf97226a/5CBE1D10/t51.2885-15/e15/26072045_934299250054062_8662286597456134144_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,6,6_yljjiblafa.jpg,
1169,BeGJ61jAhtb,cbf408,249,100,403,"Just another adventure on highway A2 in Holland. Winds caused chaos by blowing over some tractor trailers. Sitting in stand still traffic(file) so travel from Utrecht to Den Bosch took a while(45extra minutes). You can better turn the engine off and relax. Damn!!!! #traffic #file #A2 #A2traffic #trafficissues #dutchtraffic #dutchfile #relaxintraffic #utrechttodenbosch #engineoff""","1516290274,""",1555816174,https://scontent-ort2-1.cdninstagram.com/vp/c63bdbfebd720cfcbaf9f8fda73181bf/5CBEF795/t51.2885-15/e15/26185681_146926999354834_850277729310867456_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_kqudksozzc.jpg,
1170,BT40mY0DDmF,buckscountyvideo,11.5k,"3,010",152,"Oil changes can take anywhere from 20 - 30 minutes to complete and most of us don't have that much time to spare. We've partnered with @oilresort to bring the oil change to YOU, wherever you are! It doesn't get any easier than that! .\n.\n.\n.\n#oilchange #detroit #dtown #motorcity #detroitlove #annarbor #washtenaw #a2traffic #dtown #motorcity #detroitlove #uofm #umich #michigan #goblue #wolverines #plymouthmi #cantonmi #northvillemi #southfield\n#entrepreneurs #entrepreneurship #entrepreneurlife #businessman #businessowner #founder #invest #success #startup #moneymaker #working  #michigan #metrodetroit""","1494367790,""",1555816174,https://scontent-ort2-1.cdninstagram.com/vp/c5ad69187340e73820c9b5f0c3e1b500/5D36C4A6/t51.2885-15/e35/18380068_120753241824359_2348006436870553600_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,42,42_nktnpxescv.jpg,
1171,BKXt_vMBCG2,al_mace,23.3k,477,368,"How do u have an accident at 5mph ?? Some people need to give up #a2traffic #crash4cash""","1473929678,""",1555816175,https://scontent-ort2-1.cdninstagram.com/vp/bf4e61a94460a3b80479b79bd3bc74ee/5D45434D/t51.2885-15/e35/14334792_302036743502776_1233268979_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_odofimbhwo.jpg,
1172,BHS-jTpjRKE,,,,,"Done on #ipad with #procreate #uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1173,BHS20cSjUDU,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1174,BDt76AVMh_a,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1175,BDt70UKsh_Q,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoomi""",,,,,,
1176,BDt7PTcsh-M,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1177,BDt6zUeMh9h,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1178,BDt6k1_sh9D,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1179,BDt6MEZsh8a,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1180,BDt5-GRMh78,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoomichigan""",,,,,,
1181,BDt5x-KMh7e,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1182,BDt5lsQMh7E,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1183,9mAM-XMh17,,,,,"#uofm\n#wolverines\n#goblueLearnin' The Blues\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1184,71ivRDMh62,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw \n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1185,71Dn94Mh_E,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw \n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1186,71Dev0Mh-q,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw \n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1187,BjhnhNbFdD1,,,,,"Ops hours this week/weekend, come get your PC gaming on!\n\nSaturday: 3:00pm - 2:00am\n\n#pubg #rocketleague #fortnite #pcgaming #annarbor #washtenaw #a2traffic #uofm #wolverines #goblue #michigan #umich #vermintide #iamgroo""",,,,,,
1188,BHS-jTpjRKE,,,,,"Done on #ipad with #procreate #uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1189,BHS20cSjUDU,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1190,BDt76AVMh_a,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1191,BDt70UKsh_Q,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoomi""",,,,,,
1192,BDt7PTcsh-M,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1193,BDt6zUeMh9h,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1194,BDt6k1_sh9D,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1195,BDt6MEZsh8a,,,,,"#uofm\n#wolverines\n#goblue\n#michigan\n#umich#puremichigan\n#mittenlove\n#greatlakes\n#mittensup\n#michiganlove\n#michiganpride\n#michigan\n#Michiganders\n#madeinmichigan#GrandRapids\n#Grmi\n#WestMI\n#GR#annarbor\n#washtenaw (used for the county)\n#a2traffic (used for traffic updates)#kzoo\n#kalamazoo""",,,,,,
1196,BwgHevHlAUP,thegracepictures,"8,655",838,"1,279","Groomsman \u0026 bridesmaid \nwalking up to the aisle\n.\n.\n.\n ________________________\nPhoto : @thegracepictures\n_________________________\n\u2022\n\u2022\n\u2022\n\u2022\n\u2022\n#dfw #dallas #dallastx #downtowndallas #instadfw #texas #dallasblogger #bride #mydtd #uptowndallas #dallastexas #dtx #dallasskyline #dallasfoodie #dallasbig #weddingphotography #dallascowboys #dallasisdallas #dtown #dallaseats #weddingday #dtxstreet #weddingphotographer #weddingdress #deepellum #dallaslife #dallasnightlife #tx #texasrangers #photos""","1555815853,""",1555816203,https://scontent-ort2-1.cdninstagram.com/vp/eb82ad2a2e37aaf8d010e15e1f298e2c/5D58BA89/t51.2885-15/e35/56286850_379074826270507_329522944268090551_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,7,7_bfixmesxjk.jpg,
1197,BwgG4M7liCe,thegracepictures,"8,655",838,"1,279","Congratulations to Sister Sarah \u0026 Brother Israel\n\nwedding April 19, 2019\n_________________________\nPhoto : @thegracepictures\n_________________________\n\u2022\n\u2022\n\u2022\n\u2022\n\u2022\n#dfw #dallas #dallastx #downtowndallas #instadfw #texas #dallasblogger #bride #mydtd #uptowndallas #dallastexas #dtx #dallasskyline #dallasfoodie #dallasbig #weddingphotography #dallascowboys #dallasisdallas #dtown #dallaseats #weddingday #dtxstreet #weddingphotographer #weddingdress #deepellum #dallaslife #dallasnightlife #tx #texasrangers #photos""","1555815538,""",1555816204,https://scontent-ort2-1.cdninstagram.com/vp/d38c22eeabbf55af09322e94be6814ac/5D43BE5D/t51.2885-15/e35/57257138_388594265325751_6576519508842550284_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,9,9_psmaxulvov.jpg,
1198,BwgETOMFm7q,thegracepictures,"8,655",838,"1,279","This is our friday wedding with a super active Groom's team\nCongratulations to Sister Sarah \u0026 Brother Israel\n\nwedding April 19, 2019\n_________________________\nPhoto : @thegracepictures\nHair : @cledia_beya\n_________________________\n\u2022\n\u2022\n\u2022\n\u2022\n\u2022\n#dfw #dallas #dallastx #downtowndallas #instadfw #texas #dallasblogger #bride #mydtd #uptowndallas #dallastexas #dtx #dallasskyline #dallasfoodie #dallasbig #weddingphotography #dallascowboys #dallasisdallas #dtown #dallaseats #weddingday #dtxstreet #weddingphotographer #weddingdress #deepellum #dallaslife #dallasnightlife #tx #texasrangers #photos""","1555814186,""",1555816205,https://scontent-ort2-1.cdninstagram.com/vp/47e568f4d81cfde9e4c7a4f58b7fd98f/5D38F3B1/t51.2885-15/e35/57488349_274393846839671_1215858037127059411_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,16,16_qxdxiwnpmw.jpg,
1199,Bwf9F_3BSo3,a.armano1975,113,239,18,"Dedicated core work at DSP never consists of crunches or sit-ups as those motions aren\u2019t performed during competition. Core stability and rotational exercises are more functional, so choosing exercises that challenge the athlete to stabilize and rotate make more sense. Carries (overhead here performed by Jarett), and anti-extension variations (here performed by Nick doing wall shoulder taps and Marco doing a rolling plank with the @fitterfirst Bongo Board) are great ways to challenge core stabilization. .\n.\n.\n#core #plank #plankchallenge #strengthtraining #strengthandconditioning #sportsperformance #sportstraining #performancetraining #training #movement #resistancetraining #speedtraining #powertraining #athleticdevelopment #soccerplayers #strengthcoach #performancecoach #strengthandconditioningcoach #personaltrainer #trainer #speedtrainer #smallgrouptraining #personaltraining #t","1555810995,""",1555816205,https://scontent-ort2-1.cdninstagram.com/vp/e69ba1ade59a1dd111cf94827158f3df/5CBE7251/t51.2885-15/e35/58409072_120249822493064_7266247530450416669_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,24,24_cfvpmnjvjl.jpg,
1200,Bwf8qbrnCfV,oncerealproperty,"8,110","5,852",349,"\ud83c\udfe1 4 beds | 4 baths | 3,797 sqft\n-\n\ud83e\udd14 Interested in buying a home? Send me a direct message or call me! \u260e (214) 972-0900\n-\nImpressive drive up to this welcoming treed lot at the end of the cul de sac. If you like getting home to a spacious retreat to relax and recharge. .. this is the house for you. Enjoy preparing dinner in the large kitchen with double ovens or on the electric cooktop. Note:Kitchen has a GAS bib under the cooktop, so a gas cooktop could be added. The downstairs master offers an attached office with built ins. You'll find travertine floor in the master bath, separate granite topped vanities and decorator sinks, two closets plus a linen closet, body sprays, jetted tub, tall ceiling and shuttered windows. Upstairs there are 3 bedrooms each with unique features, a gameroom and media room with half bath. MUST SEE!!\n-\nListing by: Kathy Shafer\n","1555810182,""",1555816206,https://scontent-ort2-1.cdninstagram.com/vp/2c159d6f976264b7f047d68a825cce4b/5D3FD0BC/t51.2885-15/e35/56452272_325949451447328_7096634855661899088_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,34,34_acifymljyv.jpg,
1201,Bwf41AoAKGT,tumsinging,372,367,4,"Do as the locals do #orlando #nightlife #nightclubs #vip  #ucf #vblockfamily #vblock #vgroup #vgroupfamily #vgroupgirls #downtownorlando #orlandonightlife #disney #disneyworld #citywalk #universal #universalstudiosorlando #lit #trap #edm #music #hiphop #rap #orlandovip #rollins #ucfknights #dtown""","1555808172,""",1555816207,https://scontent-ort2-1.cdninstagram.com/vp/24d40f1248ec3e96f12d5f50aebdefb2/5D57E3AA/t51.2885-15/e35/56609009_2253419471643093_3420515940034211879_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,21,21_tfnpbqjheq.jpg,
1202,Bwf4m49HabL,errolspencejr,466.6k,823,"1,068","THE CHAMP IS HERE...\n#thenextgreat #realoverfake #coolguy #thechamp #fuckthisjob #dallastexas #dallastx #desoto #dtown #dallas #texas #thechampishere #theworldsgreatest #undefeated #undisputed #errolspencejr #spence #tripled""","1555808056,""",1555816207,https://scontent-ort2-1.cdninstagram.com/vp/55938e805f5055ade316ec29890acbad/5D5175E4/t51.2885-15/e35/56407606_130858868077453_41592038007547996_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,11,11_ajzgijnykz.jpg,
1203,Bwf4NQzA3hK,docky_beats,249,43,12,"@room22orlando #orlando #nightlife #nightclubs #vip  #ucf #vblockfamily #vblock #vgroup #vgroupfamily #vgroupgirls #downtownorlando #orlandonightlife #disney #disneyworld #citywalk #universal #universalstudiosorlando #lit #trap #edm #music #hiphop #rap #orlandovip #rollins #ucfknights #dtown""","1555807846,""",1555816208,https://scontent-ort2-1.cdninstagram.com/vp/d973d2bda44a4024174be712543f4991/5D580DD6/t51.2885-15/e35/56800935_854779511534823_562304666619555957_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,37,37_koxfrhthrs.jpg,
1204,Bwf4KhUgkeG,docky_beats,249,43,12,"@teannanika #orlando #nightlife #nightclubs #vip  #ucf #vblockfamily #vblock #vgroup #vgroupfamily #vgroupgirls #downtownorlando #orlandonightlife #disney #disneyworld #citywalk #universal #universalstudiosorlando #lit #trap #edm #music #hiphop #rap #orlandovip #rollins #ucfknights #dtown""","1555807824,""",1555816208,https://scontent-ort2-1.cdninstagram.com/vp/5c0b131d54be2a4e96e6725e085f1f4a/5D517A9F/t51.2885-15/e35/58453760_821668991533941_7478966626698687293_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,23,23_fgdmzttfgb.jpg,
1205,Bwf4HVDAL3_,docky_beats,249,43,12,"@iamjackiedelvalle #orlando #nightlife #nightclubs #vip  #ucf #vblockfamily #vblock #vgroup #vgroupfamily #vgroupgirls #downtownorlando #orlandonightlife #disney #disneyworld #citywalk #universal #universalstudiosorlando #lit #trap #edm #music #hiphop #rap #orlandovip #rollins #ucfknights #dtown""","1555807797,""",1555816209,https://scontent-ort2-1.cdninstagram.com/vp/130d409fffe120acbde59af59f2af50f/5D457739/t51.2885-15/e35/57097116_1493263400804692_2295447112994715607_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,30,30_eewympdwod.jpg,
1206,Bwfy6zWlXuI,scorpiodreadgirl,537,547,"1,555","4\u202220\u2022\nMycreativity GOLD PURPLE SILVER\ud83d\udc8e OVER NEON PURPLE LIGHTER \n#Alabama#newyork#texas\n#houston#atl#alanta#austin\n#dtown#dallas#mywork\n\ud83d\ude4f\ud83c\udffd\ud83d\udcaf\ud83d\udc8e\ud83d\udc40\ud83d\ude0e\ud83c\udfa8\ud83e\uddd8\ud83c\udffd\u200d\u2640\ufe0f\ud83d\udd25\u2668\ufe0f\ud83d\udde3\ud83e\udd82\u264f\ufe0f\ud83d\udc69\ud83c\udffd\u200d\ud83c\udfa8\ud83d\udd6f\ud83d\ude4c\ud83c\udffd""","1555805073,""",1555816209,https://scontent-ort2-1.cdninstagram.com/vp/1c7d78b53803855f7a3597c696f75329/5D553F93/t51.2885-15/e35/56968363_440907606451506_2814447022072125621_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,9,9_ifqetebukc.jpg,
1207,Bwfx3MAlYNH,ferrariboyortiz,148,357,63,"#Boolin #highthanabitch #WestDallas to #OakCliff #NothinButLove #DTown #wheredabudat #toomuchmotion #driptoohard #major #Callmeyoursauciness""","1555805025,""",1555816210,https://scontent-ort2-1.cdninstagram.com/vp/ea326d6fd971de86b68cc1347dd83237/5CBEE6F8/t51.2885-15/e35/56605126_323818148337190_4934380093754484826_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_ipbtngdwmn.jpg,
1208,Bwfyxz6potP,theholethingdonut,191,65,90,"We always have fun @theholethingdonut \ud83d\ude3d\ud83c\udf69""","1555805000,""",1555816211,https://scontent-ort2-1.cdninstagram.com/vp/6571c66d37aa78b657ae49ed9b86fc7d/5D38E234/t51.2885-15/e35/58409327_2649988475030794_8709117141699547516_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,21,21_mfzemxydup.jpg,
