,0,1,2,3,4,5,6,7,8,9,10,11
896,BwgJp9HhIO8,sarahgraceharm,581,787,769,"Bluecoats Indoor 2019 #colorguard #winterguard #wgi #wgi2019 #wgiworldchampionships #flag #rifle #sabre #dance #dayton #ohio""","1555817087,""",1555819231,https://scontent-ort2-1.cdninstagram.com/vp/95f0e1625950ba66eed68a61291f2957/5CBED323/t51.2885-15/e35/57608929_688520194884619_8571724017454053399_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,228,228_pkbpqewwaa.jpg,
897,BwZs2r1gNaf,kkayton,367,"1,008",80,"This is ugly but they aren\u2019t \n#iitspayton #paytonmoormeier #paytonmoormeieredit #moormeiergrp #potatofamcult #explorepage #payton\n@iitspayton @idkpayton @dylanhartman #dayton #dylanhartman""","1555600593,""",1555819232,https://scontent-ort2-1.cdninstagram.com/vp/b6c047c926576b4c380e4906e0e789ab/5CBDF16F/t51.2885-15/e35/56902603_431157140977981_6507462771055731236_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,532,532_oiwcxjumzt.jpg,
898,BwTMBvjA8ZM,rachelmariet26,"1,355","2,568","1,199","OHIO ABANDONED FIRST FEATURE featured artist \ud83d\udca3\ud83d\udca3@rachelmariet26\ud83d\udca3\ud83d\udca3 Awesome find and shot!! Keep Exploring. Keep Shooting. Keep Tagging.\nPhoto selected and featured by @marksoergeldesigns\n#_ohioabandoned_ #ohioabandoned #abandonedohio #ohio #abandoned #theohiocollective #ohioexplored #myohioadventure #dayton #columbus #cleveland #cincinnati  #akron #youngstown #toledo #hey_ihadtosnapthat #rustlord #style_and_decay #urbex #rurex""","1555382030,""",1555819233,https://scontent-ort2-1.cdninstagram.com/vp/08ccc7edde2f472adca81e0d7b80b434/5D6ECF47/t51.2885-15/e35/56919352_1238013363025678_3859595766849125147_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,451,451_ybojmhpojq.jpg,
899,BwO_MHjlmCQ,youtube,19.1m,981,"1,712","\ud835\udc06\ud835\udc1e\ud835\udc2d \ud835\udc1a \ud835\udc26\ud835\udc1a\ud835\udc27 \ud835\udc30\ud835\udc21\ud835\udc28 \ud835\udc1c\ud835\udc1a\ud835\udc27 \ud835\udc1b\ud835\udc1e \ud835\udc1b\ud835\udc28\ud835\udc2d\ud835\udc21\ud83e\udd75\n.\n.\n@iitspayton @dylanhartman @vividmgmt @vividmgmtphotography @joanne_moormeier @iitsfaithh\n.\n.\ntag him?\n.\n.\n.\ndt: tagged\n.\n.\n.\n#videostarpresets\n.\n.\n.\n#iitspayton #iitspaytonedit #paytonmoormeier #faithmoormeier #joannemoormeier #dylanhartman #dylanhartmanedit #dylanedit #dayton #daytonedit #faithmoormeieredit""","1555241256,""",1555819233,https://scontent-ort2-1.cdninstagram.com/vp/99b6ad8acfce110fdbdd0936ce8ef087/5CBEEB87/t51.2885-15/e35/55918996_361533891122216_2386889149209321570_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1094,1094_seldufqqif.jpg,
900,Bwe-M5fgINv,catattackrug,350,212,714,"Thank You Dayton! Last night was insane. Brainiac beers and keys to the city. an overwhelming feeling of local support \ud83d\ude4fselling out these 4 screenings.... now, is there anything going on tonight!? #brainiac #brainiacdoc #dayton #neon #reunionshow #concert #brightside #insane #local #key #to #the #city #amazing #filmfilmmaking #90s #musicdocumentary #oregondistrict #thankyou""","1555777434,""",1555819234,https://scontent-ort2-1.cdninstagram.com/vp/1db3ba9b2cb4010c7d62f3f8e36c647e/5D3F7749/t51.2885-15/e35/56334809_809821179386993_1660259018773550123_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,252,252_zknbcyyjbv.jpg,
901,BwZg4M8AAq1,,,,,"\u201cThere was ease in Karson\u2019s manner as she stepped into her place; there was pride in Karson\u2019s bearing and a smile on Karson\u2019s face. And when, responding to the cheers, she lightly doffed her hat, no stranger in the crowd could doubt 'twas Karson at the bat.\"" \u26be\u2728\n\u2022\nAdd MVP Karson to your team by filling out an app on our website (link in bio!), where you can also find her full profile. \ud83d\ude43\n\u2022\n#miamivalleypitcrew #mvpc #playball #pitsofinstagram #pitmix #pitbull #rescue #bullybreed #rescuedog #rescuepetsofinstagram #adopt #rescuedogsofinstagram #daytonohio #dayton #columbus #cleveland #cincy #cincinnati #ohio #nonprofit""",,,,,,
902,BwP81q8AeIO,xlilhuddy,692.4k,35,61,"Sorry I haven\u2019t posted in a while, I was on vacation but I\u2019ll be active again!!\ud83d\udc97\n@iitspayton @idkpayton @xlilhuddy""","1555273467,""",1555819235,https://scontent-ort2-1.cdninstagram.com/vp/42c771a38fa8fcd107b3bacc385bf7e7/5CBED37F/t51.2885-15/e35/54732462_363857131005171_4768958292563642198_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,594,594_vnpbxtmzdy.jpg,
903,BwaVbTaFVXD,hazefishing,17.5k,"7,289",247,"Well... Did I mean to catch it? No. \nWas it fun? Yes. \ud83d\ude02""","1555621839,""",1555819236,https://scontent-ort2-1.cdninstagram.com/vp/b6504fac7210013065daf31d28e43ea1/5D52586F/t51.2885-15/e35/57390261_201339244189179_8264183309640396790_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,946,946_kkcjegggny.jpg,
904,BwZrbyUhXa_,heytitaa,636,469,6,"Diamant\u00e9 2019 #colorguard #winterguard #wgi #wgi2019 #wgisportofthearts #dayton #ohio #flag #rifle #sabre #dance #california #diamante""","1555599869,""",1555819236,https://scontent-ort2-1.cdninstagram.com/vp/2bd92083b21f38bfe3978cb1fbd1a854/5CBE014C/t51.2885-15/e35/57083645_444155912989027_3437365944028877261_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1166,1166_pyethrhwpl.jpg,
905,BwgM1LtDX7V,mtptattoo,"3,547","2,205","1,008","This is how they start! Spent a couple hours so far starting this up from scratch today, making good progress, we\u2019ll all be friends at the end! 16x20 acrylics on canvas, 4 hours so far, many to go!#rememberremember #rememberrememberthe5thofnovember #guyfawkes #anonymous  #fytcartridges #fytsupplies #fytemerald #cheyenne_tattooequipment #griffinsalve #electrumstencilproducts #electrumstencilprimer #saniderm #sanidermaftercare \n@blacktoothtattooco #ohiotattooers #ohiotattooartist #akronohio @blacktoothtattooco #hustlebutter #tattoo  #girlswithtattoos #inkaddict  #eternalink #kingpintattoosupply #supportgoodtattooing #supportgoodtattooers  #hustlebutter #hushanesthetic  #neotraditional #neotrad #newskool""","1555818659,""",1555819238,https://scontent-ort2-1.cdninstagram.com/vp/519a4cebf03ef60dd6ce3eb53396ccb5/5D383892/t51.2885-15/e35/57870491_651552868621615_2394513965667339423_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,8,8_ktipbekulc.jpg,
906,BwgMF1KJjWX,,,,,"#akron #akronmyway #coolphotoop #photooftheday #akronohiophotographer #ohiophotographer #officedecor #wallart #barbertonphotographer #nortonphotographer #sunset #ohioexplored #ohio #ohiolife #photosofinstagram #goodfriday #cityofbarberton #cityofakron #akronohio #crucifix #jesus #nortonohiophotographer #easter""",,,,,,
907,BwgL2sJBHLQ,traceayy14,674,"1,150",745,"Last year at this time i was brought on as part of the promotions street team with rubbercity radio. Its crazy how fast a year goes by, but ive learned a lot, got to work a lot of events/concerts, and met a lot of people as well.  #PromotionsStreetTeam #RubbercityRadio #AkronOhio""","1555818147,""",1555819239,https://scontent-ort2-1.cdninstagram.com/vp/ca0bc77e1f888b9c759baf259cc6cf1d/5D50E9EB/t51.2885-15/e35/56757833_2165749583515853_8950087226984938286_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_qfhtotwrxi.jpg,
908,BwgDzJlgxhm,leesys_looks,701,266,347,"Who wants these fans?! Just playing around... \ud83e\udd29 \n#akronohio #lashlifestyle #lashliftandtint #lashextensions #lashbabe #lashlife #lashes #amazing #hardwork #beauty #beautiful #livingmybestlife #ilovewhatido #destroythehairdresser #modernsalon #hairbrained #saloneducation #behindthechair #hair #salonlife #beauty""","1555813970,""",1555819239,https://scontent-ort2-1.cdninstagram.com/vp/a9d66bc499646cb3c1387110e013c392/5CBED9C4/t51.2885-15/e35/56444898_1287045984793655_3009609054913210024_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,14,14_ozkgqymlli.jpg,
909,BwgClBVBk0V,weddingwire,740.7k,"1,549","6,437","#weddingwire #itheeweddtn #weddingminister #weddingofficiant #wedding #elopement #ohio #clevelandohio #canton #cantonohio #akronohio #akron\n#portageslakesohio\n#callingallbridestobe""","1555813283,""",1555819240,https://scontent-ort2-1.cdninstagram.com/vp/29e45bc274056e4e1de63ff49ee7eee1/5D3C71DE/t51.2885-15/e35/57239229_107775020321911_8291274862942789953_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,14,14_ekrlxefvoq.jpg,
910,BwgCgQRpThe,,,,,"Life was the bubbles this past Friday at our Harvest for Hunger event! \ud83d\udc20Thank you to all who came out for the princess tea party!!\ud83e\udddc\u200d\u2640\ufe0f\n.\n.\n.\n#princessteaparty #arielparty #thelittlemermaid #communityevent #cuyahogafalls #akronohio #harvestforhunger #localbusiness #smallbusiness #partycharacters #characterentertainment""",,,,,,
911,BwgAcRfhll6,danny_bartko,865,"1,045",188,"Ferrari Fun #ceramiccoating#ppf #paintcorrection #rupesbigfoot #sonax #jescar #kamikaze #miyabicoat #ismcoat #ferrari #ferrari458 #ferrariclub #ferraridetailing #autodetailing #cantonohio #clevelandohio #akronohio #exoticcar #detailersofinstagram #carvaleting @autobahnhyperformance""","1555812484,""",1555819241,https://scontent-ort2-1.cdninstagram.com/vp/a2029f2b19ca453f4370eda61f67d966/5CBE5811/t51.2885-15/e35/56692413_358324241455385_8125250882039555969_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,14,14_rcctvpyacz.jpg,
912,BwgBCgNBjn7,,,,,"Ferrari Fun #ceramiccoating #ferrari #ferrari458 #ferrariclub #ferraridetailing #autodetailing #cantonohio #clevelandohio #akronohio #exoticcar #detailersofinstagram #carvaleting @autobahnhyperformance""",,,,,,
913,BwgAm0pB9ef,theknot,1.4m,"1,125","6,795","#theknot #wedding #elopement #weddingminister #weddingofficiant\n#ohio #ohiostate #clevelandohio #cleveland #cantonohio #canton #akronohio #akron #portageslakesohio""","1555812250,""",1555819242,https://scontent-ort2-1.cdninstagram.com/vp/8a9bf3deff0078b81ea700a1e02e1d8b/5D361DA0/t51.2885-15/e35/57119736_277731649638309_5219650674178770834_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,14,14_dporljbhjf.jpg,
914,Bwf_KrVn2Kn,faeryphile,913,833,25,"Young Love\n.\nModels: Gwyn Mack, Yung Blade\n.\nLocation: Eastwood Preserve\n.\n.\n.\n.\n#ohiomodel #ohiophotographer #photooftheday #akronohio #publishedphotographer #richfieldohio #soundcloudartists #330 #couplesphotography #ohiophotography #metroparks""","1555811495,""",1555819243,https://scontent-ort2-1.cdninstagram.com/vp/84d8c96e2b81a7c0362470f8573330da/5D72CD60/t51.2885-15/e35/57052408_111997343333518_395847347753486020_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_kabjwmeiez.jpg,
915,Bwf9pReJjJo,jessicapoths,214,426,193,"My heart is happy now. However, I am NOT ok with the fact that Miss Emmalynn was all \""No Aunt Nae Nae, I can go down the slide\"" while I'm all \""Um no thank you madam\"". She apparently thinks she's no longer the newborn baby I held in my arms almost 2 years ago. \ud83d\ude2d\ud83d\ude0d #stopgrowingupplease #idemandyoustayyoungforever #whatdoyoudowhenyournephewswears #causeimildlylaughed #slidesarefun #akronohio #birthdayvisit #imoldaf #dirtythirty""","1555810697,""",1555819243,https://scontent-ort2-1.cdninstagram.com/vp/929aef8ce91ff32cbf90753617718c86/5CBE1709/t51.2885-15/e35/56952828_1540422179424216_6547884293028090271_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_xqwwzmkzgg.jpg,
916,Bwf2_96AAv_,akron_microblading,"4,258","2,426","3,192","That (cookie) dough life! \ud83d\ude0d @doughlifesummit is THE bomb, in case you were wondering.\n.\n\u2764\ufe0f\ud83c\udf6a\u2764\ufe0f\n.\n#clevelandblogger #clevelandbloggers #midwestbloggers #ohiofood #ohiofoodie #216 #330 #akrowdy #akronohio #akroneats #cbusfoodscene #614eats #neofood #imsobloggingthis""","1555807213,""",1555819244,https://scontent-ort2-1.cdninstagram.com/vp/a8dafda5bf40ba75f7d942bc4e56c465/5D33C13D/t51.2885-15/e35/57232511_338616710182256_6794516991597040718_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,210,210_jqfqpancud.jpg,
917,Bwf1wpIDboN,therealjordanlang,997,414,"2,420","enjoyed the @akronrubberducks game this afternoon! rain held off, the sun came out \u0026 the Ducks  WON! \ud83d\ude01\u26be\ufe0f\n\u2022\n\u2022\n\u2022\n#akronohio #familytime #ohiofamily #baseball""","1555806563,""",1555819244,https://scontent-ort2-1.cdninstagram.com/vp/78480d28ef7ac09d5de6f4f885d694d2/5D57AA48/t51.2885-15/e35/56666991_420084352138842_2069932604625978658_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_tdrrccflcb.jpg,
918,Bwf1SR1gYnK,lincoin_artworks,"1,337",463,134,"BIG ANNOUNCEMENT COMING ON MONDAY THIS WEEK, STAY TUNED! \ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\ud83d\udc95\n#akronohio #lashlifestyle #lashliftandtint #lashextensions #lashbabe #lashlife #lashes #amazing #hardwork #beauty #beautiful #livingmybestlife #ilovewhatido #destroythehairdresser #modernsalon #hairbrained #saloneducation #behindthechair #hair #salonlife #beauty""","1555806314,""",1555819245,https://scontent-ort2-1.cdninstagram.com/vp/1528ee1ba248914cf78b067add9c23d1/5D426BD6/t51.2885-15/e35/56474691_454665288609891_1248361089413018794_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,36,36_eldoatrphd.jpg,
919,Bwf0yWIjJyy,american_salon,836.1k,"2,485",17.2k,"pretty little balayage for spring \ud83c\udf3c\n.\n.\n.\n#hair #spring #balayage #brunettebalayage #highlights #haircreationsbyemilee #studio1eleven #cuyahogafallshairstylist #cuyahogafallsohio #akronohio #redken #framar#shadeseq #saloncentric #ittakesapro #framar #behindthechair #licensedtocreate #americansalon #ohiohair""","1555806053,""",1555819246,https://scontent-ort2-1.cdninstagram.com/vp/49138a262cae9a7a0f1a50fb900d0949/5D3EDE98/t51.2885-15/e35/57608935_324222614905896_6167145695568682827_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,18,18_wtasulpgur.jpg,
920,Bwf0XJDhZH9,anthonyw3rner,11k,"2,806",250,"Great question Crowder!  It\u2019s definitely one of those life mysteries!  My dad, after every meal, will destroy some eardrums with his! .\n.\n.\n\u201cHelping you focus on what matters!\u201d\n.\n.\n#aaroninohio #northcantonohio #cantonfoodie #akronohio  #forsale #investmentproperty #cashflow #fixerupper #truth #ohio #ohiostate #realtor #investordeal #akronoh #cantonohio #plaintownship #lifematters\naaroninohio.com""","1555805830,""",1555819246,https://scontent-ort2-1.cdninstagram.com/vp/bfd4cd16069271a23a33a6c990aeb157/5D3FE3BA/t51.2885-15/e35/57506483_803658170000260_1048908113265722953_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,17,17_iopmeqtodu.jpg,
921,Bwfw2dRnHcl,tmasters14,151,308,33,"Not saying it\u2019s aliens... but.. it\u2019s aliens... ................................. #aliens #handpoked #mandala #tattooed #tattooer #sleevetattoo #ufo #fkirons #cantonohio #sarasota #akronohio #kentstate #ohiotattooers #superbtattoos #thebesttattooartists #taty #tttism #qualitytattoos #theinkmasters #yogi #ohio #fitfam #blackwork #tatuaje #bngtattoo #florida #blackngrey #outerspace""","1555803989,""",1555819247,https://scontent-ort2-1.cdninstagram.com/vp/6511d0a61be72c002e21fd470596ca90/5D411638/t51.2885-15/e35/56492676_668685226980941_6249372870581062421_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,49,49_edjppszowb.jpg,
922,BwfwXkIFSFq,erikalovell_,"1,267","1,157",432,"We got the opportunity to spend the day with a couple who got engaged... But in the meantime we decided to have a mini photoshoot! Nice weather means more photos outdoor!!! .\n.\n.\n.\n.\n.\n.\n#spring #springphotoshoot #outdoorphotography #miniphotoshoot #letsexplore #gertography #gertographyproductions #nature #akronphotographer #localphotographer #localphotography #akronohio #woosterohio #capturingmoments #canon #canonphotography #canon5dmarkiv #gerventures #photooftheday""","1555803736,""",1555819247,https://scontent-ort2-1.cdninstagram.com/vp/1f6e1b6d16246577d48ac67614bb985f/5D3A81F8/t51.2885-15/e35/57184156_127821008316676_3981912279573304884_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,32,32_pmmkudeqox.jpg,
923,Bwfu2z8jvp2,krysteljoe,64,48,137,"You can\u2019t eat cats, Kevin. Stop number two on our @tacotontoskent tour, at @magiccitybrewingco #craftbeergroupie #beer #ipa #stout #craftbeer #theoffice #ohiobeer #akronohio #ohio""","1555802943,""",1555819248,https://scontent-ort2-1.cdninstagram.com/vp/a60f03c84d671ab0942ad471ef758dc4/5D55BC74/t51.2885-15/e35/57488318_309197083094876_8145631929609345580_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,11,11_yrntyxptgp.jpg,
924,Bwfs2cnDl9m,safepiercing,76.7k,482,"2,451","A fresh double forward helix \ud83e\udd2d\ud83d\udc95\nThe \u201cMarquise Illusion\u201d and \u201cPave Circle\u201d by Body Vision Los Angeles.\n14k White Gold handset with Genuine Diamond \ud83d\udc8e\ud83d\udc8e\ud83d\udc8e\n@bvla""","1555801892,""",1555819248,https://scontent-ort2-1.cdninstagram.com/vp/3c663e800c7a7d2a7fb6602a886025fa/5D6FCD1F/t51.2885-15/e35/57379494_2646359838772766_2609263179056578945_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,81,81_ehrrscbbpi.jpg,
925,BwfoDt_jHco,_cpennellart,"8,057",374,94,"Callin it a wrap! 18x24 acrylic on canvas, Two layers of varnish and a simple frame for now! Looking for any large gothic style frames! Thanks guys! Prints to follow! #plaguedoctor #painting #acrylicpainting  #fytcartridges #fytsupplies #fytemerald #cheyenne_tattooequipment #griffinsalve #electrumstencilproducts #electrumstencilprimer #saniderm #sanidermaftercare \n@blacktoothtattooco #ohiotattooers #ohiotattooartist #akronohio @blacktoothtattooco #hustlebutter #tattoo  #girlswithtattoos #inkaddict  #eternalink #kingpintattoosupply #supportgoodtattooing #supportgoodtattooers  #hustlebutter #hushanesthetic  #neotraditional #neotrad #newskool""","1555799379,""",1555819249,https://scontent-ort2-1.cdninstagram.com/vp/1bf8b6618bba86af7d62da02f8d21e48/5D6FCD4B/t51.2885-15/e35/57491859_158394891844884_8908676054491389420_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,170,170_pgikhksciq.jpg,
926,BwfnmGxAHoP,,,,,"Stripes \u0026 mustard are perfect for spring\n\ud83c\udf3c\nShirt: M, $7\nPants: L, $8\nShoes: 9, $10""",,,,,,
927,BwfmhiBheNf,roadrunnerstires,"1,257","7,487",321,"Your business is in good hands! \nSaving businesses time and money! \n9+ years of automotive experience. \nFully Licensed and Insured! #cantonohio #canton #massillon #jwp #perry #ohio #akron #akronohio\n\nRoadrunnerstires.com\nTires, Wheels, Repairs, and Batteries\nDelivered \u0026 Installed Onsite!\n\nRoadrunners LLC\n330-255-8145\nRoadrunnerstires.com\nMobile Tire Shop!\nWe Bring The Tire Shop To You!\nPersonal, Business, or Recreational""","1555798575,""",1555819250,https://scontent-ort2-1.cdninstagram.com/vp/8ad781c4d842a015f706bc65c38a5ba9/5D73F937/t51.2885-15/e35/57491870_197451604562451_1932140894520601001_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,18,18_qxlduerhez.jpg,
928,BwfjW94Hlb7,crystaljonesxo,"1,427",403,158,"\u2764\ufe0f #lashextensions #akronhairstylist #akronlashextensions #clevelandlashextensions #cantonlashextensions #columbuslashextensions #travelinglashtech\n#Ohiolashes #lashboss #lashes #lashextensions #akronlashes #clevelandlashes #columbuslashes #akronhairstylist #akronohio #cleveland #clevelandhairstylist #akronuniversity #justakidfromakron #like #comment #share #lashboss #mink #minklashes""","1555796942,""",1555819251,https://scontent-ort2-1.cdninstagram.com/vp/8f1c821143f9fe47bad83d270b9686ab/5CBE6D7A/t51.2885-15/e35/57383151_1337448863060136_2512464787167181004_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,14,14_cbwqahwxdm.jpg,
929,BwfinUZAgDy,humanunlimited,33.3k,162,139,"Meet FRUG one of the artists who participated today in our ART VOTE 4/20 event. Over the years Frug has designed skateboards, game tokens, band fliers, illustrated zines and commissioned work from his studio in Portland, OR. Frug has been focusing on selling his original work and prints at local coffee shops and galleries. While recently featured in PICKCHUR Magazine, he is currently showcasing his work @squarerecords. Chances are many of you already have an HU thank you card designed by FRUG. Check of more of his work @frug_art .\n.\n.\n#illustratorsoninstagram #supportthearts #akronarts #painting\ud83c\udfa8 #imagination #supporttalent #akronohio #humanunlimited""","1555796525,""",1555819251,https://scontent-ort2-1.cdninstagram.com/vp/d6923ea8fa118b11d0616fa8cf44b642/5D3E519C/t51.2885-15/e35/56478711_1039620366247014_4571753924375136551_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,76,76_mxbsvsiwad.jpg,
930,BwfiA1-gT6Q,leesys_looks,701,266,347,"simple and wispy \ud83d\udc99\ud83d\udc99\ud83d\udc99 #akronohio #lashlifestyle #lashliftandtint #lashextensions #lashbabe #lashlife #lashes #amazing #hardwork #beauty #beautiful #livingmybestlife #ilovewhatido #destroythehairdresser #modernsalon #hairbrained #saloneducation #behindthechair #hair #salonlife #beauty""","1555796210,""",1555819252,https://scontent-ort2-1.cdninstagram.com/vp/131b8498cd532d2dcc22fa1bcd12ab96/5D3A2288/t51.2885-15/e35/56749591_2494883203889732_6807594534630518646_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,28,28_uspreqtmov.jpg,
931,BwfgILtHAAs,kristinakovacs_,"8,701","3,142","2,849","Festival inspired hair. #CDSalon #HairByBrittany #BlondeHair #PaulMitchellFocusSalon #AkronOhio #OhioHairstylist #Olaplex #BehindTheChair #LisencedToCreate""","1555795221,""",1555819253,https://scontent-ort2-1.cdninstagram.com/vp/890e96037f85b4f9f01639ca1a42299e/5D421D49/t51.2885-15/e35/56866525_440819026654824_2956363347801613974_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,54,54_qvrlmwtghs.jpg,
932,BwfgGFRnAhi,ouacfairlawnoh,170,66,686,"Gently used 4moms rockaRoo available at Once Upon a Child Fairlawn.  #bestdealsintown #ouacfairlawnoh #bestdealsever #akronohio330 #akron #akronohio #gentlyused""","1555795204,""",1555819253,https://scontent-ort2-1.cdninstagram.com/vp/14c8c49addeed49272963a093f993457/5D36F874/t51.2885-15/e35/57799291_1024401391084622_4986761955469528630_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,1,1_pmftjmqlmk.jpg,
933,BwfeUxHDJHc,allenalbaughteam,141,609,97,"\ud83d\udc40 Sneak peek at our\ud83d\udea8 NEW LISTING \ud83d\udea8 145 Grant Ave. Barberton, OH. As-Is property. Investors Welcome. Homeownership for less than you pay renting! Going live on the market, Monday! \ud83c\udfe1 #SellingYourNeighborhood""","1555794276,""",1555819254,https://scontent-ort2-1.cdninstagram.com/vp/492dd9ec97ce5fe36489198f9ec3fd14/5D561AFE/t51.2885-15/e35/57172645_2178887239107938_4686862462248949500_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,13,13_qmfwamsezv.jpg,
934,Bwfd-tanRYS,vasil_graphics,153,26,42,"#Closure I\u2019ll start booking soon. Text 404-919-3263 to be put on the notification list \ud83d\ude4c\ud83c\udffd .\n.\n.\n #Danified #akronhairstylist #clevelandhairstylist #columbushairstylist #akronu #clevelandhair #akronhair #columbushair #travelingstylist #atlanta #atl #atlantahairstylist #atlhairstylist #atlweaves #atlantaweaves #atltoohio #ohiotoatlanta #akronohio #akron330""","1555794095,""",1555819255,https://scontent-ort2-1.cdninstagram.com/vp/0ab4605458df973f70fce06aa8d05841/5D449992/t51.2885-15/e35/57620825_585992018561157_7982355172596174212_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,43,43_oidoiekfil.jpg,
935,BwfZTqKp1GP,shop.delilagrace,607,"1,707",160,"Perfect jacket for spring! \ud83c\udf37\n.\n.\n.\n.\n.\n#shopsmallcle #shopsmallakron #shopsmallohio #akronohio #akronsmallbusiness #shoplocalakron #ohioboutique #shoplocalcleveland #plussizefashion #plussizeclothing #plussize #plusstyle #celebratemysize #plussizeboutique #plussizemodel #onlineboutique #plusisequal #plussizestyle #fashion #style #beautybeyondsize #effyourbeautystandards #curvy #curvygirl #curvyfashion""","1555791645,""",1555819255,https://scontent-ort2-1.cdninstagram.com/vp/f307ed3dda01bb481f76ee06bfd677ad/5D533739/t51.2885-15/e35/56640861_2316696368615725_4553171332507792108_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,28,28_pdygjojtwf.jpg,
936,BwfZPSyDKUa,chamanoix420,"1,273",30,313,"mnmeusa\r\nMarley N Me Novelty Shop\r\nLocated in Akron's Highland Square\r\n764 West Market St Suite A1\r\nRear Parking Lot Downstairs\r\nAkron, OHIO 44303 \nRoliing Papers, Pipes, Cones, Cigarillos, Incense, Tapestries, Bongs, Oil Rigs, Silicone, Rolling Trays, Animal Pipes, Dugouts, Wall Prints, Paintings, Jewlelry, Clothing and More! \nShop. Save. Repeat. \nOpen 7 days a week. \n#hightimes #cannabis #cannabiscommunity #weed #marijuana #thc #weedstagram #weedporn #highlife #highsociety #cannabisculture #stoner #cbd #kush #ganja #maryjane #indica #sativa #dank #high #dabs #420 #smoke #medicalmarijuana #stoned #akronohio #stonernation #mmj #traphut #mnmeusa""","1555791614,""",1555819256,https://scontent-ort2-1.cdninstagram.com/vp/e1bd0d2a7ae03fc8003632f6375ddbe2/5CBE15AF/t51.2885-15/e35/57364883_122215635624239_6952345216861884977_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,176,176_iaiwogoxze.jpg,
937,BwfXdktAXdT,,,,,"#Akron #Ohio #Industrial #Abandoned #AbandonedPlaces #Midwest #Brick #AkronOhio #iPhone #Explore #RubberCity #VSCO""",,,,,,
938,BwfXZygJVvK,,,,,"Kick back and relax with free rent all summer long in this 5 bedroom home! Click the link in bio to contact us and learn more \ud83d\ude0e#SaturdaySpotlight""",,,,,,
939,BwfWnednhKI,modelcitizenbeats,"1,044","1,166",15,"[ debut album ] 10 FREE instrumentals *out now*\n-\nLINK IN BIO \ud83d\udcf2\ud83c\udfb6 @modelcitizenbeats""","1555790401,""",1555819261,https://scontent-ort2-1.cdninstagram.com/vp/515b13ea3cb7d497c306831fc7f98398/5CBE797C/t51.2885-15/e35/56900922_594425664372662_3492398389785252439_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com,44,44_eprlxiavwy.jpg,
